one,pro,face,0:43.0
one,pro,body,0:44.0
one,pro,caption,0:48.0
one,pro,face,0:52.0
one,pro,body,0:53.0
one,pro,body,0:54.0
one,pro,body,0:55.0
one,pro,body,0:56.0
one,pro,body,1:00.0
one,pro,body,1:03.0
one,pro,body,1:03.3
one,pro,caption,1:05.0
one,pro,face,1:06.0
one,pro,body,1:06.3
one,pro,body,1:07.0
one,pro,body,1:09.0
one,pro,face,1:10.0
one,pro,action,1:11.0
two,pro,body,1:12.0
two,pro,face,1:13.0
two,pro,body,1:13.3
two,pro,detail,1:14.0
two,pro,detail,1:15.0
two,pro,caption,1:15.3
two,pro,detail,1:23.0
two,pro,face,1:24.0
two,pro,face,1:25.0
two,pro,detail,1:26.0
two,pro,face,1:26.3
two,pro,face,1:27.0
two,pro,face,1:28.0
two,pro,face,1:33.0
two,pro,face,1:34.0
two,pro,face,1:35.0
two,pro,face,1:35.3
two,pro,detail,1:36.0
two,pro,caption,1:37.0
two,pro,action,1:41.0
three,pro,unknown,1:43.0
three,pro,body,1:44.0
three,pro,face,1:44.3
three,pro,body,1:45.0
three,pro,caption,1:46.0
three,pro,face,1:57.0
three,pro,body,1:58.0
three,pro,body,1:58.3
three,pro,face,1:59.0
three,pro,face,2:00.0
three,pro,body,2:07.0
three,pro,body,2:08.0
three,pro,face,2:09.0
three,pro,body,2:11.0
three,pro,body,2:12.0
three,pro,body,2:12.3
three,pro,face,2:03.0
three,pro,action,2:18.0
four,ugc,caption,2:20.0
four,ugc,body,2:21.0
four,ugc,face,2:22.0
four,ugc,detail,2:25.0
four,ugc,face,2:26.0
four,ugc,face,2:27.0
four,ugc,face,2:28.0
four,ugc,face,2:28.3
four,ugc,face,2:29.0
four,ugc,face,2:32.0
four,ugc,face,2:33.0
four,ugc,body,2:33.3
four,ugc,face,2:34.0
four,ugc,action,2:38.0
five,pro,face,2:39.0
five,pro,body,2:40.0
five,pro,unknown,2:40.3
five,pro,face,2:41.0
five,pro,face,2:47.0
five,pro,body,2:48.0
five,pro,caption,2:49.0
five,pro,face,2:55.0
five,pro,face,2:59.0
five,pro,body,3:00.0
five,pro,body,3:00.3
five,pro,face,3:31.0
five,pro,action,3:34.0
seven,pro,face,4:40.0
seven,pro,face,3:40.3
seven,pro,face,3:41.0
seven,pro,unknown,3:45.0
seven,pro,caption,3:45.3
seven,pro,face,3:56.0
seven,pro,caption,3:56.3
seven,pro,face,3:58.0
seven,pro,face,3:59.0
seven,pro,face,3:59.3
seven,pro,face,4:01.0
seven,pro,body,4:02.0
seven,pro,face,4:04.0
seven,pro,action,4:07.0
eight,ugc,face,4:08.0
eight,ugc,detail,4:08.3
eight,ugc,face,4:09.0
eight,ugc,caption,4:10.0
eight,ugc,face,4:12.0
eight,ugc,face,4:13.0
eight,ugc,face,4:14.0
eight,ugc,action,4:16.0
nine,pro,face,4:18.0
nine,pro,body,4:19.0
nine,pro,face,4:20.0
nine,pro,face,4:21.0
nine,pro,body,4:22.0
nine,pro,caption,4:23.0
nine,pro,body,4:36.0
nine,pro,caption,4:37.0
nine,pro,face,4:44.0
nine,pro,face,4:45.0
nine,pro,face,4:45.3
nine,pro,body,4:46.0
nine,pro,body,4:47.0
nine,pro,face,4:48.0
nine,pro,action,4:52.0
ten,ugc,detail,4:53.0
ten,ugc,face,4:54.0
ten,ugc,detail,4:57.0
ten,ugc,face,4:58.0
ten,ugc,detail,4:59.0
ten,ugc,caption,4:59.3
ten,ugc,face,5:02.0
ten,ugc,action,5:04.0
eleven,ugc,face,5:05.0
eleven,ugc,caption,5:06.0
eleven,ugc,face,5:08.0
eleven,ugc,action,5:11.0
twelve,ugc,face,5:12.0
twelve,ugc,caption,5:13.0
twelve,ugc,face,5:15.0
twelve,ugc,face,5:16.0
twelve,ugc,detail,5:19.0
twelve,ugc,detail,5:20.0
